sample-id,delphinidae_all,other_mm_all,mm_any_all,delphinus_tot_reads,Bio-rep,unique_biorep_numeric,Tech-rep,Cruise,Date_YYYYMMDD,Primer,Primer_numeric,Collection_method,Collection_method_numeric,Collection_device,Collection_device_numeric,Depth_m,Volume_filt_mL,Vol_filt_grp_mL,station,site,site.numeric,bottle,latitude,longitude,Ecological Notes,Processing Notes
014_Win_4_100m_03-3,0,0,0,0,3,162,3,202210,20221017,DL,1,RREAS,2,CTD,1,100,2000,1400 - 2000,70.0 63.6,2210RL_014,14,4,35.7642,-121.3789217,,
014_Win_6_Chlamax_46m_01,0,0,0,0,1,169,1,202210,20221017,DL,1,RREAS,2,CTD,1,46,2000,1400 - 2000,70.0 63.6,2210RL_014,14,6,35.7642,-121.3789217,,
014_Win_6_Chlamax_46m_01-1,0,0,0,0,1,169,2,202210,20221017,DL,1,RREAS,2,CTD,1,46,2000,1400 - 2000,70.0 63.6,2210RL_014,14,6,35.7642,-121.3789217,,
014_Win_6_Chlamax_46m_01-2,0,0,0,0,1,169,3,202210,20221017,DL,1,RREAS,2,CTD,1,46,2000,1400 - 2000,70.0 63.6,2210RL_014,14,6,35.7642,-121.3789217,,
014_Win_6_Chlamax_46m_02,0,0,0,0,2,170,1,202210,20221017,DL,1,RREAS,2,CTD,1,46,2000,1400 - 2000,70.0 63.6,2210RL_014,14,6,35.7642,-121.3789217,,
014_Win_6_Chlamax_46m_02-2,0,0,0,0,2,170,2,202210,20221017,DL,1,RREAS,2,CTD,1,46,2000,1400 - 2000,70.0 63.6,2210RL_014,14,6,35.7642,-121.3789217,,
014_Win_6_Chlamax_46m_02-3,0,0,0,0,2,170,3,202210,20221017,DL,1,RREAS,2,CTD,1,46,2000,1400 - 2000,70.0 63.6,2210RL_014,14,6,35.7642,-121.3789217,,
014_Win_6_Chlamax_46m_03,0,0,0,0,3,171,1,202210,20221017,DL,1,RREAS,2,CTD,1,46,1400,1400 - 2000,70.0 63.6,2210RL_014,14,6,35.7642,-121.3789217,,
014_Win_6_Chlamax_46m_03-2,0,0,0,0,3,171,2,202210,20221017,DL,1,RREAS,2,CTD,1,46,1400,1400 - 2000,70.0 63.6,2210RL_014,14,6,35.7642,-121.3789217,,
014_Win_6_Chlamax_46m_03-3,0,0,0,0,3,171,3,202210,20221017,DL,1,RREAS,2,CTD,1,46,1400,1400 - 2000,70.0 63.6,2210RL_014,14,6,35.7642,-121.3789217,,
014_Win_8_10m_01,0,0,0,0,1,164,1,202210,20221017,DL,1,RREAS,2,CTD,1,10,2000,1400 - 2000,70.0 63.6,2210RL_014,14,8,35.7642,-121.3789217,,
014_Win_8_10m_01-1,0,0,0,0,1,164,2,202210,20221017,DL,1,RREAS,2,CTD,1,10,2000,1400 - 2000,70.0 63.6,2210RL_014,14,8,35.7642,-121.3789217,,
014_Win_8_10m_01-2,0,0,0,0,1,164,3,202210,20221017,DL,1,RREAS,2,CTD,1,10,2000,1400 - 2000,70.0 63.6,2210RL_014,14,8,35.7642,-121.3789217,,
014_Win_8_10m_02,0,0,0,0,2,165,1,202210,20221017,DL,1,RREAS,2,CTD,1,10,2000,1400 - 2000,70.0 63.6,2210RL_014,14,8,35.7642,-121.3789217,,
014_Win_8_10m_02-2,0,0,0,0,2,165,2,202210,20221017,DL,1,RREAS,2,CTD,1,10,2000,1400 - 2000,70.0 63.6,2210RL_014,14,8,35.7642,-121.3789217,,
014_Win_8_10m_02-3,0,0,0,0,2,165,3,202210,20221017,DL,1,RREAS,2,CTD,1,10,2000,1400 - 2000,70.0 63.6,2210RL_014,14,8,35.7642,-121.3789217,,
014_Win_8_10m_03,1,0,1,38429,3,166,1,202210,20221017,DL,1,RREAS,2,CTD,1,10,2000,1400 - 2000,70.0 63.6,2210RL_014,14,8,35.7642,-121.3789217,,
014_Win_8_10m_03-2,0,0,0,0,3,166,2,202210,20221017,DL,1,RREAS,2,CTD,1,10,2000,1400 - 2000,70.0 63.6,2210RL_014,14,8,35.7642,-121.3789217,,
014_Win_8_10m_03-3,0,0,0,0,3,166,3,202210,20221017,DL,1,RREAS,2,CTD,1,10,2000,1400 - 2000,70.0 63.6,2210RL_014,14,8,35.7642,-121.3789217,,
015_GEM_1_515m,0,0,0,0,1,183,1,202210,20221017,DL,1,GEMCAP,1,CTD,1,515,1000,800 - 1000,68.1 55.9,2210RL_015,15,1,36.34642,-121.6896133,,
015_GEM_1_515m-2,0,0,0,0,1,183,2,202210,20221017,DL,1,GEMCAP,1,CTD,1,515,1000,800 - 1000,68.1 55.9,2210RL_015,15,1,36.34642,-121.6896133,,
015_GEM_1_515m-3,0,0,0,0,1,183,3,202210,20221017,DL,1,GEMCAP,1,CTD,1,515,1000,800 - 1000,68.1 55.9,2210RL_015,15,1,36.34642,-121.6896133,,
015_GEM_2_170m,0,0,0,0,1,178,1,202210,20221017,DL,1,GEMCAP,1,CTD,1,170,1000,800 - 1000,68.1 55.9,2210RL_015,15,2,36.34642,-121.6896133,,
015_GEM_2_170m-2,0,0,0,0,1,178,2,202210,20221017,DL,1,GEMCAP,1,CTD,1,170,1000,800 - 1000,68.1 55.9,2210RL_015,15,2,36.34642,-121.6896133,,
015_GEM_2_170m-3,0,0,0,0,1,178,3,202210,20221017,DL,1,GEMCAP,1,CTD,1,170,1000,800 - 1000,68.1 55.9,2210RL_015,15,2,36.34642,-121.6896133,,
015_GEM_3_100m,0,0,0,0,1,173,1,202210,20221017,DL,1,GEMCAP,1,CTD,1,100,1000,800 - 1000,68.1 55.9,2210RL_015,15,3,36.34642,-121.6896133,,
015_GEM_3_100m-2,0,0,0,0,1,173,2,202210,20221017,DL,1,GEMCAP,1,CTD,1,100,1000,800 - 1000,68.1 55.9,2210RL_015,15,3,36.34642,-121.6896133,,
015_GEM_3_100m-3,0,0,0,0,1,173,3,202210,20221017,DL,1,GEMCAP,1,CTD,1,100,1000,800 - 1000,68.1 55.9,2210RL_015,15,3,36.34642,-121.6896133,,
015_GEM_5_Chlamax_20m,0,0,0,0,1,179,1,202210,20221017,DL,1,GEMCAP,1,CTD,1,20,1000,800 - 1000,68.1 55.9,2210RL_015,15,5,36.34642,-121.6896133,,
015_GEM_5_Chlamax_20m-2,0,0,0,0,1,179,2,202210,20221017,DL,1,GEMCAP,1,CTD,1,20,1000,800 - 1000,68.1 55.9,2210RL_015,15,5,36.34642,-121.6896133,,
015_GEM_5_Chlamax_20m-3,1,1,1,139,1,179,3,202210,20221017,DL,1,GEMCAP,1,CTD,1,20,1000,800 - 1000,68.1 55.9,2210RL_015,15,5,36.34642,-121.6896133,,
015_GEM_7_10m,0,0,0,0,1,174,1,202210,20221017,DL,1,GEMCAP,1,CTD,1,10,1000,800 - 1000,68.1 55.9,2210RL_015,15,7,36.34642,-121.6896133,,
015_GEM_7_10m-2,0,0,0,0,1,174,2,202210,20221017,DL,1,GEMCAP,1,CTD,1,10,1000,800 - 1000,68.1 55.9,2210RL_015,15,7,36.34642,-121.6896133,,
015_GEM_7_10m-3,0,0,0,0,1,174,3,202210,20221017,DL,1,GEMCAP,1,CTD,1,10,1000,800 - 1000,68.1 55.9,2210RL_015,15,7,36.34642,-121.6896133,,
015_Win_4_100m_01,1,0,1,309,1,175,1,202210,20221017,DL,1,RREAS,2,CTD,1,100,2000,1400 - 2000,68.1 55.9,2210RL_015,15,4,36.34642,-121.6896133,,
015_Win_4_100m_01-1,0,0,0,0,1,175,2,202210,20221017,DL,1,RREAS,2,CTD,1,100,2000,1400 - 2000,68.1 55.9,2210RL_015,15,4,36.34642,-121.6896133,,
015_Win_4_100m_01-2,0,0,0,0,1,175,3,202210,20221017,DL,1,RREAS,2,CTD,1,100,2000,1400 - 2000,68.1 55.9,2210RL_015,15,4,36.34642,-121.6896133,,
015_Win_4_100m_03,0,0,0,0,2,176,1,202210,20221017,DL,1,RREAS,2,CTD,1,100,2000,1400 - 2000,68.1 55.9,2210RL_015,15,4,36.34642,-121.6896133,,
015_Win_4_100m_03-2,0,0,0,0,2,176,2,202210,20221017,DL,1,RREAS,2,CTD,1,100,2000,1400 - 2000,68.1 55.9,2210RL_015,15,4,36.34642,-121.6896133,,
015_Win_4_100m_03-3,0,0,0,0,2,176,3,202210,20221017,DL,1,RREAS,2,CTD,1,100,2000,1400 - 2000,68.1 55.9,2210RL_015,15,4,36.34642,-121.6896133,,
015_Win_6_Chlamax_20m_01,0,0,0,0,1,175,1,202210,20221017,DL,1,RREAS,2,CTD,1,20,2000,1400 - 2000,68.1 55.9,2210RL_015,15,6,36.34642,-121.6896133,,
015_Win_6_Chlamax_20m_01-1,0,0,0,0,1,175,2,202210,20221017,DL,1,RREAS,2,CTD,1,20,2000,1400 - 2000,68.1 55.9,2210RL_015,15,6,36.34642,-121.6896133,,
015_Win_6_Chlamax_20m_01-2,0,0,0,0,1,175,3,202210,20221017,DL,1,RREAS,2,CTD,1,20,2000,1400 - 2000,68.1 55.9,2210RL_015,15,6,36.34642,-121.6896133,,
015_Win_6_Chlamax_20m_02,0,0,0,0,2,181,1,202210,20221017,DL,1,RREAS,2,CTD,1,20,2000,1400 - 2000,68.1 55.9,2210RL_015,15,6,36.34642,-121.6896133,,
015_Win_6_Chlamax_20m_02-2,0,0,0,0,2,181,2,202210,20221017,DL,1,RREAS,2,CTD,1,20,2000,1400 - 2000,68.1 55.9,2210RL_015,15,6,36.34642,-121.6896133,,
015_Win_6_Chlamax_20m_02-3,0,0,0,0,2,181,3,202210,20221017,DL,1,RREAS,2,CTD,1,20,2000,1400 - 2000,68.1 55.9,2210RL_015,15,6,36.34642,-121.6896133,,
015_Win_6_Chlamax_20m_03,0,0,0,0,3,182,1,202210,20221017,DL,1,RREAS,2,CTD,1,20,1500,1400 - 2000,68.1 55.9,2210RL_015,15,6,36.34642,-121.6896133,,
015_Win_6_Chlamax_20m_03-2,0,0,0,0,3,182,2,202210,20221017,DL,1,RREAS,2,CTD,1,20,1500,1400 - 2000,68.1 55.9,2210RL_015,15,6,36.34642,-121.6896133,,
015_Win_6_Chlamax_20m_03-3,0,0,0,0,3,182,3,202210,20221017,DL,1,RREAS,2,CTD,1,20,1500,1400 - 2000,68.1 55.9,2210RL_015,15,6,36.34642,-121.6896133,,
015_Win_8_10m_01,0,0,0,0,1,180,1,202210,20221017,DL,1,RREAS,2,CTD,1,10,2000,1400 - 2000,68.1 55.9,2210RL_015,15,8,36.34642,-121.6896133,,
015_Win_8_10m_01-1,0,0,0,0,1,180,2,202210,20221017,DL,1,RREAS,2,CTD,1,10,2000,1400 - 2000,68.1 55.9,2210RL_015,15,8,36.34642,-121.6896133,,
015_Win_8_10m_01-2,0,0,0,0,1,180,3,202210,20221017,DL,1,RREAS,2,CTD,1,10,2000,1400 - 2000,68.1 55.9,2210RL_015,15,8,36.34642,-121.6896133,,
015_Win_8_10m_02,0,0,0,0,2,176,1,202210,20221017,DL,1,RREAS,2,CTD,1,10,2000,1400 - 2000,68.1 55.9,2210RL_015,15,8,36.34642,-121.6896133,,
015_Win_8_10m_02-2,0,0,0,0,2,176,2,202210,20221017,DL,1,RREAS,2,CTD,1,10,2000,1400 - 2000,68.1 55.9,2210RL_015,15,8,36.34642,-121.6896133,,
015_Win_8_10m_02-3,0,0,0,0,2,176,3,202210,20221017,DL,1,RREAS,2,CTD,1,10,2000,1400 - 2000,68.1 55.9,2210RL_015,15,8,36.34642,-121.6896133,,
015_Win_8_10m_03,0,0,0,0,3,177,1,202210,20221017,DL,1,RREAS,2,CTD,1,10,2000,1400 - 2000,68.1 55.9,2210RL_015,15,8,36.34642,-121.6896133,,
015_Win_8_10m_03-2,0,0,0,0,3,177,2,202210,20221017,DL,1,RREAS,2,CTD,1,10,2000,1400 - 2000,68.1 55.9,2210RL_015,15,8,36.34642,-121.6896133,,
015_Win_8_10m_03-3,0,0,0,0,3,177,3,202210,20221017,DL,1,RREAS,2,CTD,1,10,2000,1400 - 2000,68.1 55.9,2210RL_015,15,8,36.34642,-121.6896133,,
016_GEM_1_420m,0,0,0,0,1,187,1,202210,20221018,DL,1,GEMCAP,1,CTD,1,420,1000,800 - 1000,83.6 51.5,2210RL_016,16,1,33.81013333,-119.8715217,,
016_GEM_1_420m-2,0,0,0,0,1,187,2,202210,20221018,DL,1,GEMCAP,1,CTD,1,420,1000,800 - 1000,83.6 51.5,2210RL_016,16,1,33.81013333,-119.8715217,,
016_GEM_1_420m-3,0,0,0,0,1,187,3,202210,20221018,DL,1,GEMCAP,1,CTD,1,420,1000,800 - 1000,83.6 51.5,2210RL_016,16,1,33.81013333,-119.8715217,,
016_GEM_2_170m,0,0,0,0,1,185,1,202210,20221018,DL,1,GEMCAP,1,CTD,1,170,1000,800 - 1000,83.6 51.5,2210RL_016,16,2,33.81013333,-119.8715217,,
016_GEM_2_170m-2,0,0,0,0,1,185,2,202210,20221018,DL,1,GEMCAP,1,CTD,1,170,1000,800 - 1000,83.6 51.5,2210RL_016,16,2,33.81013333,-119.8715217,,
016_GEM_2_170m-3,0,0,0,0,1,185,3,202210,20221018,DL,1,GEMCAP,1,CTD,1,170,1000,800 - 1000,83.6 51.5,2210RL_016,16,2,33.81013333,-119.8715217,,
016_GEM_3_100m,0,0,0,0,1,184,1,202210,20221018,DL,1,GEMCAP,1,CTD,1,100,1000,800 - 1000,83.6 51.5,2210RL_016,16,3,33.81013333,-119.8715217,,
016_GEM_3_100m-2,0,0,0,0,1,184,2,202210,20221018,DL,1,GEMCAP,1,CTD,1,100,1000,800 - 1000,83.6 51.5,2210RL_016,16,3,33.81013333,-119.8715217,,
016_GEM_3_100m-3,0,0,0,0,1,184,3,202210,20221018,DL,1,GEMCAP,1,CTD,1,100,1000,800 - 1000,83.6 51.5,2210RL_016,16,3,33.81013333,-119.8715217,,
016_GEM_4_Chlamax_21m,0,0,0,0,1,186,1,202210,20221018,DL,1,GEMCAP,1,CTD,1,21,1000,800 - 1000,83.6 51.5,2210RL_016,16,4,33.81013333,-119.8715217,,
016_GEM_4_Chlamax_21m-2,0,0,0,0,1,186,2,202210,20221018,DL,1,GEMCAP,1,CTD,1,21,1000,800 - 1000,83.6 51.5,2210RL_016,16,4,33.81013333,-119.8715217,,
016_GEM_4_Chlamax_21m-3,0,0,0,0,1,186,3,202210,20221018,DL,1,GEMCAP,1,CTD,1,21,1000,800 - 1000,83.6 51.5,2210RL_016,16,4,33.81013333,-119.8715217,,
016_GEM_5_5m,1,1,1,2972,1,188,1,202210,20221018,DL,1,GEMCAP,1,CTD,1,5,1000,800 - 1000,83.6 51.5,2210RL_016,16,5,33.81013333,-119.8715217,,
016_GEM_5_5m-2,1,0,1,2630,1,188,2,202210,20221018,DL,1,GEMCAP,1,CTD,1,5,1000,800 - 1000,83.6 51.5,2210RL_016,16,5,33.81013333,-119.8715217,,
016_GEM_5_5m-3,0,0,0,0,1,188,3,202210,20221018,DL,1,GEMCAP,1,CTD,1,5,1000,800 - 1000,83.6 51.5,2210RL_016,16,5,33.81013333,-119.8715217,,
001_GEM_11_Chlamax_24m,0,0,0,0,1,10,1,202210,20221013,MFU,2,GEMCAP,1,CTD,1,24,1000,800 - 1000,80.7 59.9,2210RL_001,1,11,34.03382833,-120.9436683,0,0
001_GEM_2_515m,0,0,0,0,1,14,1,202210,20221013,MFU,2,GEMCAP,1,CTD,1,515,1000,800 - 1000,80.7 59.9,2210RL_001,1,2,34.03382833,-120.9436683,0,0
001_GEM_4_170m,0,0,0,0,1,9,1,202210,20221013,MFU,2,GEMCAP,1,CTD,1,170,1000,800 - 1000,80.7 59.9,2210RL_001,1,4,34.03382833,-120.9436683,0,0
001_Win_12_Chlamax_01,0,0,0,0,1,11,1,202210,20221013,MFU,2,RREAS,2,CTD,1,24,2000,1400 - 2000,80.7 59.9,2210RL_001,1,12,34.03382833,-120.9436683,0,0
001_Win_12_Chlamax_03,0,0,0,0,3,13,1,202210,20221013,MFU,2,RREAS,2,CTD,1,24,2000,1400 - 2000,80.7 59.9,2210RL_001,1,12,34.03382833,-120.9436683,0,0
001_Win_7_100m_01,0,0,0,0,1,2,1,202210,20221013,MFU,2,RREAS,2,CTD,1,100,2000,1400 - 2000,80.7 59.9,2210RL_001,1,7,34.03382833,-120.9436683,0,0
001_Win_7_100m_02,0,0,0,0,2,3,1,202210,20221013,MFU,2,RREAS,2,CTD,1,100,2000,1400 - 2000,80.7 59.9,2210RL_001,1,7,34.03382833,-120.9436683,0,0
002_GEM_1_90m,0,0,0,0,1,23,1,202210,20221013,MFU,2,GEMCAP,1,CTD,1,90,1000,800 - 1000,81.2 53.9,2210RL_002,2,1,34.14325333,-119.4080033,0,0
002_GEM_5_10m,0,0,0,0,1,15,1,202210,20221013,MFU,2,GEMCAP,1,CTD,1,10,900,800 - 1000,81.2 53.9,2210RL_002,2,5,34.14325333,-119.4080033,0,0
002_Win_2_90m_01,0,0,0,0,1,24,1,202210,20221013,MFU,2,RREAS,2,CTD,1,90,2000,1400 - 2000,81.2 53.9,2210RL_002,2,2,34.14325333,-119.4080033,0,0
002_Win_4_Chlamax_30m_02,0,0,0,0,2,21,1,202210,20221013,MFU,2,RREAS,2,CTD,1,30,2000,1400 - 2000,81.2 53.9,2210RL_002,2,4,34.14325333,-119.4080033,0,0
002_Win_6_10m_01,0,0,0,0,1,16,1,202210,20221013,MFU,2,RREAS,2,CTD,1,10,2000,1400 - 2000,81.2 53.9,2210RL_002,2,6,34.14325333,-119.4080033,0,0
002_Win_6_10m_02,0,0,0,0,2,17,1,202210,20221013,MFU,2,RREAS,2,CTD,1,10,2000,1400 - 2000,81.2 53.9,2210RL_002,2,6,34.14325333,-119.4080033,0,0
003_GEM_1_260m,0,0,0,0,1,35,1,202210,20221014,MFU,2,GEMCAP,1,CTD,1,260,1000,800 - 1000,82.7 46.1,2210RL_003,3,1,34.138455,-118.124075,pod of 100 common dolphins on station at the surface,pod of 100 common dolphins on station at the surface
003_GEM_2_170m,0,0,0,0,1,34,1,202210,20221014,MFU,2,GEMCAP,1,CTD,1,170,1000,800 - 1000,82.7 46.1,2210RL_003,3,2,34.138455,-118.124075,pod of 100 common dolphins on station at the surface,pod of 100 common dolphins on station at the surface
003_GEM_3_100m,0,0,0,0,1,26,1,202210,20221014,MFU,2,GEMCAP,1,CTD,1,100,1000,800 - 1000,82.7 46.1,2210RL_003,3,3,34.138455,-118.124075,pod of 100 common dolphins on station at the surface,pod of 100 common dolphins on station at the surface
003_GEM_5_Chlamax_38m,0,0,0,0,1,36,1,202210,20221014,MFU,2,GEMCAP,1,CTD,1,38,1000,800 - 1000,82.7 46.1,2210RL_003,3,5,34.138455,-118.124075,pod of 100 common dolphins on station at the surface,pod of 100 common dolphins on station at the surface
003_Win_4_100m_01,0,0,0,0,1,27,1,202210,20221014,MFU,2,RREAS,2,CTD,1,100,2000,1400 - 2000,82.7 46.1,2210RL_003,3,4,34.138455,-118.124075,pod of 100 common dolphins on station at the surface,pod of 100 common dolphins on station at the surface
003_Win_4_100m_02,0,0,0,0,2,28,1,202210,20221014,MFU,2,RREAS,2,CTD,1,100,2000,1400 - 2000,82.7 46.1,2210RL_003,3,4,34.138455,-118.124075,pod of 100 common dolphins on station at the surface,pod of 100 common dolphins on station at the surface
003_Win_4_100m_03,1,0,1,38,3,29,1,202210,20221014,MFU,2,RREAS,2,CTD,1,100,2000,1400 - 2000,82.7 46.1,2210RL_003,3,4,34.138455,-118.124075,pod of 100 common dolphins on station at the surface,pod of 100 common dolphins on station at the surface
003_Win_6_Chlamax_38m_01,0,0,0,0,1,37,1,202210,20221014,MFU,2,RREAS,2,CTD,1,38,2000,1400 - 2000,82.7 46.1,2210RL_003,3,6,34.138455,-118.124075,pod of 100 common dolphins on station at the surface,pod of 100 common dolphins on station at the surface
003_Win_6_Chlamax_38m_02,0,0,0,0,2,38,1,202210,20221014,MFU,2,RREAS,2,CTD,1,38,2000,1400 - 2000,82.7 46.1,2210RL_003,3,6,34.138455,-118.124075,pod of 100 common dolphins on station at the surface,pod of 100 common dolphins on station at the surface
003_Win_6_Chlamax_38m_03,0,0,0,0,3,39,1,202210,20221014,MFU,2,RREAS,2,CTD,1,38,1500,1400 - 2000,82.7 46.1,2210RL_003,3,6,34.138455,-118.124075,pod of 100 common dolphins on station at the surface,pod of 100 common dolphins on station at the surface
003_Win_8_10m_01,0,0,0,0,1,31,1,202210,20221014,MFU,2,RREAS,2,CTD,1,10,2000,1400 - 2000,82.7 46.1,2210RL_003,3,8,34.138455,-118.124075,pod of 100 common dolphins on station at the surface,pod of 100 common dolphins on station at the surface
003_Win_8_10m_02,0,0,0,0,2,32,1,202210,20221014,MFU,2,RREAS,2,CTD,1,10,2000,1400 - 2000,82.7 46.1,2210RL_003,3,8,34.138455,-118.124075,pod of 100 common dolphins on station at the surface,pod of 100 common dolphins on station at the surface
003_Win_8_10m_03,0,0,0,0,3,33,1,202210,20221014,MFU,2,RREAS,2,CTD,1,10,1500,1400 - 2000,82.7 46.1,2210RL_003,3,8,34.138455,-118.124075,pod of 100 common dolphins on station at the surface,pod of 100 common dolphins on station at the surface
004_GEM_1_80m,0,0,0,0,1,48,2,202210,20221014,MFU,2,GEMCAP,1,CTD,1,80,1000,800 - 1000,84.0 41.7,2210RL_004,4,1,34.05617833,-118.5965633,"common dolphins, humpbacks, maybe a bottlenose dolphin","common dolphins, humpbacks, maybe a bottlenose dolphin"
004_GEM_5_Chlamax_17m,0,0,0,0,1,44,1,202210,20221014,MFU,2,GEMCAP,1,CTD,1,17,1000,800 - 1000,84.0 41.7,2210RL_004,4,5,34.05617833,-118.5965633,"common dolphins, humpbacks, maybe a bottlenose dolphin","common dolphins, humpbacks, maybe a bottlenose dolphin"
004_GEM_7_10m,0,0,0,0,1,40,1,202210,20221014,MFU,2,GEMCAP,1,CTD,1,10,900,800 - 1000,84.0 41.7,2210RL_004,4,7,34.05617833,-118.5965633,"common dolphins, humpbacks, maybe a bottlenose dolphin","common dolphins, humpbacks, maybe a bottlenose dolphin"
004_Win_2_80m_01,0,0,0,0,1,49,1,202210,20221014,MFU,2,RREAS,2,CTD,1,80,2000,1400 - 2000,84.0 41.7,2210RL_004,4,2,34.05617833,-118.5965633,"common dolphins, humpbacks, maybe a bottlenose dolphin","common dolphins, humpbacks, maybe a bottlenose dolphin"
004_Win_2_80m_02,0,0,0,0,2,50,1,202210,20221014,MFU,2,RREAS,2,CTD,1,80,2000,1400 - 2000,84.0 41.7,2210RL_004,4,2,34.05617833,-118.5965633,"common dolphins, humpbacks, maybe a bottlenose dolphin","common dolphins, humpbacks, maybe a bottlenose dolphin"
004_Win_2_80m_03,0,0,0,0,3,51,1,202210,20221014,MFU,2,RREAS,2,CTD,1,80,2000,1400 - 2000,84.0 41.7,2210RL_004,4,2,34.05617833,-118.5965633,"common dolphins, humpbacks, maybe a bottlenose dolphin","common dolphins, humpbacks, maybe a bottlenose dolphin"
004_Win_4_Chlamax_17m_01,0,0,0,0,1,45,1,202210,20221014,MFU,2,RREAS,2,CTD,1,17,2000,1400 - 2000,84.0 41.7,2210RL_004,4,4,34.05617833,-118.5965633,"common dolphins, humpbacks, maybe a bottlenose dolphin","common dolphins, humpbacks, maybe a bottlenose dolphin"
005_GEM_5_Chlamax_31m,0,0,0,0,1,61,1,202210,20221014,MFU,2,GEMCAP,1,CTD,1,31,1000,800 - 1000,84.5 43.5,2210RL_005,5,5,33.92825667,-118.5246,"common dolphins, subnose pipefish, needlefish, minke whale surfaced near CTD","common dolphins, subnose pipefish, needlefish, minke whale surfaced near CTD"
005_GEM_7_10m,0,0,0,0,1,56,1,202210,20221014,MFU,2,GEMCAP,1,CTD,1,10,1000,800 - 1000,84.5 43.5,2210RL_005,5,7,33.92825667,-118.5246,"common dolphins, subnose pipefish, needlefish, minke whale surfaced near CTD","common dolphins, subnose pipefish, needlefish, minke whale surfaced near CTD"
005_Win_4_100m_01,0,0,0,0,1,53,1,202210,20221014,MFU,2,RREAS,2,CTD,1,100,2000,1400 - 2000,84.5 43.5,2210RL_005,5,4,33.92825667,-118.5246,"common dolphins, subnose pipefish, needlefish, minke whale surfaced near CTD","common dolphins, subnose pipefish, needlefish, minke whale surfaced near CTD"
005_Win_4_100m_02,0,0,0,0,2,54,1,202210,20221014,MFU,2,RREAS,2,CTD,1,100,2000,1400 - 2000,84.5 43.5,2210RL_005,5,4,33.92825667,-118.5246,"common dolphins, subnose pipefish, needlefish, minke whale surfaced near CTD","common dolphins, subnose pipefish, needlefish, minke whale surfaced near CTD"
005_Win_6_Chlamax_31m_01,0,0,0,0,1,62,1,202210,20221014,MFU,2,RREAS,2,CTD,1,31,2000,1400 - 2000,84.5 43.5,2210RL_005,5,6,33.92825667,-118.5246,"common dolphins, subnose pipefish, needlefish, minke whale surfaced near CTD","common dolphins, subnose pipefish, needlefish, minke whale surfaced near CTD"
005_Win_6_Chlamax_31m_03,0,0,0,0,3,64,1,202210,20221014,MFU,2,RREAS,2,CTD,1,31,2000,1400 - 2000,84.5 43.5,2210RL_005,5,6,33.92825667,-118.5246,"common dolphins, subnose pipefish, needlefish, minke whale surfaced near CTD","common dolphins, subnose pipefish, needlefish, minke whale surfaced near CTD"
005_Win_8_10m_01,0,0,0,0,1,57,1,202210,20221014,MFU,2,RREAS,2,CTD,1,10,2000,1400 - 2000,84.5 43.5,2210RL_005,5,8,33.92825667,-118.5246,"common dolphins, subnose pipefish, needlefish, minke whale surfaced near CTD","common dolphins, subnose pipefish, needlefish, minke whale surfaced near CTD"
005_Win_8_10m_02,0,0,0,0,2,58,1,202210,20221014,MFU,2,RREAS,2,CTD,1,10,2000,1400 - 2000,84.5 43.5,2210RL_005,5,8,33.92825667,-118.5246,"common dolphins, subnose pipefish, needlefish, minke whale surfaced near CTD","common dolphins, subnose pipefish, needlefish, minke whale surfaced near CTD"
005_Win_8_10m_03,0,0,0,0,3,59,1,202210,20221014,MFU,2,RREAS,2,CTD,1,10,2000,1400 - 2000,84.5 43.5,2210RL_005,5,8,33.92825667,-118.5246,"common dolphins, subnose pipefish, needlefish, minke whale surfaced near CTD","common dolphins, subnose pipefish, needlefish, minke whale surfaced near CTD"
006_GEM_5_40m,0,0,0,0,1,74,1,202210,20221015,MFU,2,GEMCAP,1,CTD,1,40,1000,800 - 1000,76.7 55.0,2210RL_006,6,5,34.87891833,-120.7845433,0,0
006_GEM_7_10m,0,0,0,0,1,70,1,202210,20221015,MFU,2,GEMCAP,1,CTD,1,10,1000,800 - 1000,76.7 55.0,2210RL_006,6,7,34.87891833,-120.7845433,0,0
006_Win_4_100m_01,0,0,0,0,1,67,1,202210,20221015,MFU,2,RREAS,2,CTD,1,100,2000,1400 - 2000,76.7 55.0,2210RL_006,6,4,34.87891833,-120.7845433,0,0
006_Win_4_100m_02,0,0,0,0,2,68,1,202210,20221015,MFU,2,RREAS,2,CTD,1,100,2000,1400 - 2000,76.7 55.0,2210RL_006,6,4,34.87891833,-120.7845433,0,0
006_Win_6_40m_01,0,0,0,0,1,75,1,202210,20221015,MFU,2,RREAS,2,CTD,1,40,2000,1400 - 2000,76.7 55.0,2210RL_006,6,6,34.87891833,-120.7845433,0,0
006_Win_8_10m_01,0,0,0,0,1,71,1,202210,20221015,MFU,2,RREAS,2,CTD,1,10,2000,1400 - 2000,76.7 55.0,2210RL_006,6,8,34.87891833,-120.7845433,0,0
006_Win_8_10m_03,0,0,0,0,3,72,1,202210,20221015,MFU,2,RREAS,2,CTD,1,10,2000,1400 - 2000,76.7 55.0,2210RL_006,6,8,34.87891833,-120.7845433,0,0
007_GEM_5_40m,0,0,0,0,1,89,1,202210,20221015,MFU,2,GEMCAP,1,CTD,1,40,1000,800 - 1000,76.7 51.0,2210RL_007,7,5,35.02221167,-119.0820317,"smell of sewage on station, smell in lab, and on all following stations for the trip","smell of sewage on station, smell in lab, and on all following stations for the trip"
