sample-id,delphinidae_all,other_mm_all,mm_any_all,delphinidae_tot_reads,Bio-rep,unique_biorep_numeric,Tech-rep,Cruise,Date_YYYYMMDD,Primer,Primer_numeric,Collection_method,Collection_method_numeric,Collection_device,Collection_device_numeric,Depth_m,Volume_filt_mL,Vol_filt_grp_mL,station,site,site.numeric,bottle,latitude,longitude,input,filtered,denoisedF,denoisedR,merged,nonchim,length_filter
013_GEM_7_10m-3,0.0,0.0,0.0,0.0,1.0,152.0,3.0,202210.0,20221017.0,DL,1.0,GEMCAP,1.0,CTD,1.0,10.0,1000.0,800 - 1000,70.0 66.7,2210RL_013,13.0,7.0,35.65952833,-121.16355,10213,8770,10488,10468,9967,9805,0
013_Win_4_100m_01,0.0,0.0,0.0,0.0,1.0,149.0,1.0,202210.0,20221017.0,DL,1.0,RREAS,2.0,CTD,1.0,100.0,2000.0,1400 - 2000,70.0 66.7,2210RL_013,13.0,4.0,35.65952833,-121.16355,323965,289143,322849,322659,252540,248701,28595
013_Win_4_100m_01-1,0.0,0.0,0.0,0.0,1.0,149.0,2.0,202210.0,20221017.0,DL,1.0,RREAS,2.0,CTD,1.0,100.0,2000.0,1400 - 2000,70.0 66.7,2210RL_013,13.0,4.0,35.65952833,-121.16355,413939,370470,492524,488862,294855,288442,44720
013_Win_4_100m_01-2,0.0,0.0,0.0,0.0,1.0,149.0,3.0,202210.0,20221017.0,DL,1.0,RREAS,2.0,CTD,1.0,100.0,2000.0,1400 - 2000,70.0 66.7,2210RL_013,13.0,4.0,35.65952833,-121.16355,770141,674090,730960,729016,473177,458597,63284
013_Win_4_100m_02,0.0,0.0,0.0,0.0,2.0,150.0,1.0,202210.0,20221017.0,DL,1.0,RREAS,2.0,CTD,1.0,100.0,2000.0,1400 - 2000,70.0 66.7,2210RL_013,13.0,4.0,35.65952833,-121.16355,261425,218791,231260,230346,126957,126480,21532
013_Win_4_100m_02-2,0.0,0.0,0.0,0.0,2.0,150.0,2.0,202210.0,20221017.0,DL,1.0,RREAS,2.0,CTD,1.0,100.0,2000.0,1400 - 2000,70.0 66.7,2210RL_013,13.0,4.0,35.65952833,-121.16355,13182,11252,11853,11756,7446,7446,2610
013_Win_4_100m_02-3,0.0,0.0,0.0,0.0,2.0,150.0,3.0,202210.0,20221017.0,DL,1.0,RREAS,2.0,CTD,1.0,100.0,2000.0,1400 - 2000,70.0 66.7,2210RL_013,13.0,4.0,35.65952833,-121.16355,359640,328804,397884,397808,362492,362127,112038
013_Win_4_100m_03,0.0,0.0,0.0,0.0,3.0,151.0,1.0,202210.0,20221017.0,DL,1.0,RREAS,2.0,CTD,1.0,100.0,2000.0,1400 - 2000,70.0 66.7,2210RL_013,13.0,4.0,35.65952833,-121.16355,457049,359521,377091,377029,228727,228228,52394
013_Win_4_100m_03-2,0.0,0.0,0.0,0.0,3.0,151.0,2.0,202210.0,20221017.0,DL,1.0,RREAS,2.0,CTD,1.0,100.0,2000.0,1400 - 2000,70.0 66.7,2210RL_013,13.0,4.0,35.65952833,-121.16355,160025,141895,144720,144697,30321,30163,4094
013_Win_4_100m_03-3,0.0,0.0,0.0,0.0,3.0,151.0,3.0,202210.0,20221017.0,DL,1.0,RREAS,2.0,CTD,1.0,100.0,2000.0,1400 - 2000,70.0 66.7,2210RL_013,13.0,4.0,35.65952833,-121.16355,297841,263035,264119,264037,172121,172093,41408
013_Win_6_46m_01,0.0,0.0,0.0,0.0,1.0,157.0,1.0,202210.0,20221017.0,DL,1.0,RREAS,2.0,CTD,1.0,46.0,2000.0,1400 - 2000,70.0 66.7,2210RL_013,13.0,6.0,35.65952833,-121.16355,364364,312372,352076,350987,317788,311513,46231
013_Win_6_46m_01-1,0.0,0.0,0.0,0.0,1.0,157.0,2.0,202210.0,20221017.0,DL,1.0,RREAS,2.0,CTD,1.0,46.0,2000.0,1400 - 2000,70.0 66.7,2210RL_013,13.0,6.0,35.65952833,-121.16355,19759,17162,17889,18160,15456,14963,2645
013_Win_6_46m_01-2,0.0,0.0,0.0,0.0,1.0,157.0,3.0,202210.0,20221017.0,DL,1.0,RREAS,2.0,CTD,1.0,46.0,2000.0,1400 - 2000,70.0 66.7,2210RL_013,13.0,6.0,35.65952833,-121.16355,444464,395566,433818,433176,365307,356402,67919
013_Win_6_46m_02,0.0,0.0,0.0,0.0,2.0,158.0,1.0,202210.0,20221017.0,DL,1.0,RREAS,2.0,CTD,1.0,46.0,2000.0,1400 - 2000,70.0 66.7,2210RL_013,13.0,6.0,35.65952833,-121.16355,251924,228813,243639,243491,225586,225514,50499
013_Win_6_46m_02-2,0.0,0.0,0.0,0.0,2.0,158.0,2.0,202210.0,20221017.0,DL,1.0,RREAS,2.0,CTD,1.0,46.0,2000.0,1400 - 2000,70.0 66.7,2210RL_013,13.0,6.0,35.65952833,-121.16355,478643,416649,441605,441049,417249,415470,276189
013_Win_6_46m_02-3,0.0,0.0,0.0,0.0,2.0,158.0,3.0,202210.0,20221017.0,DL,1.0,RREAS,2.0,CTD,1.0,46.0,2000.0,1400 - 2000,70.0 66.7,2210RL_013,13.0,6.0,35.65952833,-121.16355,28653,25666,24892,25489,24332,24332,1133
013_Win_6_46m_03,0.0,0.0,0.0,0.0,3.0,159.0,1.0,202210.0,20221017.0,DL,1.0,RREAS,2.0,CTD,1.0,46.0,2000.0,1400 - 2000,70.0 66.7,2210RL_013,13.0,6.0,35.65952833,-121.16355,271274,243340,250822,250602,228160,227821,176912
013_Win_6_46m_03-2,0.0,0.0,0.0,0.0,3.0,159.0,2.0,202210.0,20221017.0,DL,1.0,RREAS,2.0,CTD,1.0,46.0,2000.0,1400 - 2000,70.0 66.7,2210RL_013,13.0,6.0,35.65952833,-121.16355,2843,2564,2727,2664,1744,1744,760
013_Win_6_46m_03-3,0.0,0.0,0.0,0.0,3.0,159.0,3.0,202210.0,20221017.0,DL,1.0,RREAS,2.0,CTD,1.0,46.0,2000.0,1400 - 2000,70.0 66.7,2210RL_013,13.0,6.0,35.65952833,-121.16355,389866,326968,383024,382819,310693,306705,244616
013_Win_8_10m_01,0.0,0.0,0.0,0.0,1.0,153.0,1.0,202210.0,20221017.0,DL,1.0,RREAS,2.0,CTD,1.0,10.0,2000.0,1400 - 2000,70.0 66.7,2210RL_013,13.0,8.0,35.65952833,-121.16355,242981,210595,231220,223289,182929,174745,26604
013_Win_8_10m_01-1,0.0,0.0,0.0,0.0,1.0,153.0,2.0,202210.0,20221017.0,DL,1.0,RREAS,2.0,CTD,1.0,10.0,2000.0,1400 - 2000,70.0 66.7,2210RL_013,13.0,8.0,35.65952833,-121.16355,10546,8531,8864,8223,6617,6298,1127
013_Win_8_10m_01-2,0.0,0.0,0.0,0.0,1.0,153.0,3.0,202210.0,20221017.0,DL,1.0,RREAS,2.0,CTD,1.0,10.0,2000.0,1400 - 2000,70.0 66.7,2210RL_013,13.0,8.0,35.65952833,-121.16355,1053208,929880,963387,961443,687979,629344,114919
013_Win_8_10m_03,0.0,0.0,0.0,0.0,2.0,154.0,1.0,202210.0,20221017.0,DL,1.0,RREAS,2.0,CTD,1.0,10.0,2000.0,1400 - 2000,70.0 66.7,2210RL_013,13.0,8.0,35.65952833,-121.16355,274078,238716,249670,249556,210017,209492,167269
013_Win_8_10m_03-2,0.0,0.0,0.0,0.0,2.0,154.0,2.0,202210.0,20221017.0,DL,1.0,RREAS,2.0,CTD,1.0,10.0,2000.0,1400 - 2000,70.0 66.7,2210RL_013,13.0,8.0,35.65952833,-121.16355,159086,144199,146663,146650,91999,91951,40046
013_Win_8_10m_03-3,0.0,0.0,0.0,0.0,2.0,154.0,3.0,202210.0,20221017.0,DL,1.0,RREAS,2.0,CTD,1.0,10.0,2000.0,1400 - 2000,70.0 66.7,2210RL_013,13.0,8.0,35.65952833,-121.16355,507063,451562,459210,459045,387605,387555,88492
014_GEM_1_515m,0.0,0.0,0.0,0.0,1.0,174.0,1.0,202210.0,20221017.0,DL,1.0,GEMCAP,1.0,CTD,1.0,515.0,1000.0,800 - 1000,70.0 63.6,2210RL_014,14.0,1.0,35.7642,-121.3789217,293138,261978,280996,280844,210028,204337,95194
014_GEM_1_515m-1,0.0,0.0,0.0,0.0,1.0,174.0,2.0,202210.0,20221017.0,DL,1.0,GEMCAP,1.0,CTD,1.0,515.0,1000.0,800 - 1000,70.0 63.6,2210RL_014,14.0,1.0,35.7642,-121.3789217,10751,9926,10483,10452,9701,9669,4713
014_GEM_1_515m-2,0.0,0.0,0.0,0.0,1.0,174.0,3.0,202210.0,20221017.0,DL,1.0,GEMCAP,1.0,CTD,1.0,515.0,1000.0,800 - 1000,70.0 63.6,2210RL_014,14.0,1.0,35.7642,-121.3789217,639641,536184,593992,593951,309147,302813,168922
014_GEM_2_170m,0.0,0.0,0.0,0.0,1.0,169.0,1.0,202210.0,20221017.0,DL,1.0,GEMCAP,1.0,CTD,1.0,170.0,1000.0,800 - 1000,70.0 63.6,2210RL_014,14.0,2.0,35.7642,-121.3789217,422515,379729,425103,424373,331322,317736,148913
014_GEM_2_170m-1,1.0,0.0,1.0,2.0,1.0,169.0,2.0,202210.0,20221017.0,DL,1.0,GEMCAP,1.0,CTD,1.0,170.0,1000.0,800 - 1000,70.0 63.6,2210RL_014,14.0,2.0,35.7642,-121.3789217,785043,717387,756371,755993,574501,559138,243625
014_GEM_2_170m-2,0.0,0.0,0.0,0.0,1.0,169.0,3.0,202210.0,20221017.0,DL,1.0,GEMCAP,1.0,CTD,1.0,170.0,1000.0,800 - 1000,70.0 63.6,2210RL_014,14.0,2.0,35.7642,-121.3789217,778969,706196,731270,730896,499251,467268,201633
014_GEM_3_100m,0.0,0.0,0.0,0.0,1.0,161.0,1.0,202210.0,20221017.0,DL,1.0,GEMCAP,1.0,CTD,1.0,100.0,1000.0,800 - 1000,70.0 63.6,2210RL_014,14.0,3.0,35.7642,-121.3789217,387751,331867,371245,370306,318163,311916,68436
014_GEM_3_100m-1,0.0,0.0,0.0,0.0,1.0,161.0,2.0,202210.0,20221017.0,DL,1.0,GEMCAP,1.0,CTD,1.0,100.0,1000.0,800 - 1000,70.0 63.6,2210RL_014,14.0,3.0,35.7642,-121.3789217,756321,676213,704973,704506,618261,601207,89114
014_GEM_3_100m-2,0.0,0.0,0.0,0.0,1.0,161.0,3.0,202210.0,20221017.0,DL,1.0,GEMCAP,1.0,CTD,1.0,100.0,1000.0,800 - 1000,70.0 63.6,2210RL_014,14.0,3.0,35.7642,-121.3789217,1143638,1023466,1084953,1084535,784346,777623,199761
014_GEM_5_Chlamax_46m,0.0,0.0,0.0,0.0,1.0,170.0,1.0,202210.0,20221017.0,DL,1.0,GEMCAP,1.0,CTD,1.0,46.0,1000.0,800 - 1000,70.0 63.6,2210RL_014,14.0,5.0,35.7642,-121.3789217,429562,386050,447405,447412,375971,374330,54943
014_GEM_5_Chlamax_46m-1,0.0,0.0,0.0,0.0,1.0,170.0,2.0,202210.0,20221017.0,DL,1.0,GEMCAP,1.0,CTD,1.0,46.0,1000.0,800 - 1000,70.0 63.6,2210RL_014,14.0,5.0,35.7642,-121.3789217,460909,404854,609964,609346,387668,383547,79796
014_GEM_5_Chlamax_46m-2,0.0,0.0,0.0,0.0,1.0,170.0,3.0,202210.0,20221017.0,DL,1.0,GEMCAP,1.0,CTD,1.0,46.0,1000.0,800 - 1000,70.0 63.6,2210RL_014,14.0,5.0,35.7642,-121.3789217,652997,577217,641031,640405,477136,474792,104281
014_GEM_7_10m,0.0,0.0,0.0,0.0,1.0,165.0,1.0,202210.0,20221017.0,DL,1.0,GEMCAP,1.0,CTD,1.0,10.0,1000.0,800 - 1000,70.0 63.6,2210RL_014,14.0,7.0,35.7642,-121.3789217,408709,362039,391909,395090,259352,258209,150485
014_GEM_7_10m-1,0.0,0.0,0.0,0.0,1.0,165.0,2.0,202210.0,20221017.0,DL,1.0,GEMCAP,1.0,CTD,1.0,10.0,1000.0,800 - 1000,70.0 63.6,2210RL_014,14.0,7.0,35.7642,-121.3789217,526235,480029,514291,513900,477220,476829,348057
014_GEM_7_10m-2,0.0,0.0,0.0,0.0,1.0,165.0,3.0,202210.0,20221017.0,DL,1.0,GEMCAP,1.0,CTD,1.0,10.0,1000.0,800 - 1000,70.0 63.6,2210RL_014,14.0,7.0,35.7642,-121.3789217,815982,736079,797937,797925,773677,771175,135078
014_Win_4_100m_01,0.0,0.0,0.0,0.0,1.0,162.0,1.0,202210.0,20221017.0,DL,1.0,RREAS,2.0,CTD,1.0,100.0,2000.0,1400 - 2000,70.0 63.6,2210RL_014,14.0,4.0,35.7642,-121.3789217,208980,181602,203836,203163,162014,158713,25756
014_Win_4_100m_01-1,0.0,0.0,0.0,0.0,1.0,162.0,2.0,202210.0,20221017.0,DL,1.0,RREAS,2.0,CTD,1.0,100.0,2000.0,1400 - 2000,70.0 63.6,2210RL_014,14.0,4.0,35.7642,-121.3789217,259053,230373,268235,268124,180159,174922,28273
014_Win_4_100m_01-2,0.0,0.0,0.0,0.0,1.0,162.0,3.0,202210.0,20221017.0,DL,1.0,RREAS,2.0,CTD,1.0,100.0,2000.0,1400 - 2000,70.0 63.6,2210RL_014,14.0,4.0,35.7642,-121.3789217,667258,591157,634586,634999,425790,411579,82625
014_Win_4_100m_02,0.0,0.0,0.0,0.0,2.0,163.0,1.0,202210.0,20221017.0,DL,1.0,RREAS,2.0,CTD,1.0,100.0,2000.0,1400 - 2000,70.0 63.6,2210RL_014,14.0,4.0,35.7642,-121.3789217,107697,99460,104502,104620,96597,96545,57963
014_Win_4_100m_02-2,0.0,0.0,0.0,0.0,2.0,163.0,2.0,202210.0,20221017.0,DL,1.0,RREAS,2.0,CTD,1.0,100.0,2000.0,1400 - 2000,70.0 63.6,2210RL_014,14.0,4.0,35.7642,-121.3789217,18885,17063,17643,16844,14493,14469,2555
014_Win_4_100m_02-3,0.0,0.0,0.0,0.0,2.0,163.0,3.0,202210.0,20221017.0,DL,1.0,RREAS,2.0,CTD,1.0,100.0,2000.0,1400 - 2000,70.0 63.6,2210RL_014,14.0,4.0,35.7642,-121.3789217,32390,29263,30810,30618,21528,20933,1620
014_Win_4_100m_03,0.0,0.0,0.0,0.0,3.0,164.0,1.0,202210.0,20221017.0,DL,1.0,RREAS,2.0,CTD,1.0,100.0,2000.0,1400 - 2000,70.0 63.6,2210RL_014,14.0,4.0,35.7642,-121.3789217,408393,349871,545537,545707,213094,213001,156347
014_Win_4_100m_03-2,0.0,0.0,0.0,0.0,3.0,164.0,2.0,202210.0,20221017.0,DL,1.0,RREAS,2.0,CTD,1.0,100.0,2000.0,1400 - 2000,70.0 63.6,2210RL_014,14.0,4.0,35.7642,-121.3789217,245158,215735,217988,217938,123205,122917,7202
014_Win_4_100m_03-3,0.0,0.0,0.0,0.0,3.0,164.0,3.0,202210.0,20221017.0,DL,1.0,RREAS,2.0,CTD,1.0,100.0,2000.0,1400 - 2000,70.0 63.6,2210RL_014,14.0,4.0,35.7642,-121.3789217,168966,144782,154953,154978,96965,96750,54389
014_Win_6_Chlamax_46m_01,0.0,0.0,0.0,0.0,1.0,171.0,1.0,202210.0,20221017.0,DL,1.0,RREAS,2.0,CTD,1.0,46.0,2000.0,1400 - 2000,70.0 63.6,2210RL_014,14.0,6.0,35.7642,-121.3789217,99489,84549,102659,97478,82802,80814,10855
014_Win_6_Chlamax_46m_01-1,0.0,0.0,0.0,0.0,1.0,171.0,2.0,202210.0,20221017.0,DL,1.0,RREAS,2.0,CTD,1.0,46.0,2000.0,1400 - 2000,70.0 63.6,2210RL_014,14.0,6.0,35.7642,-121.3789217,769135,691986,786216,784705,735461,634969,205611
014_Win_6_Chlamax_46m_01-2,0.0,0.0,0.0,0.0,1.0,171.0,3.0,202210.0,20221017.0,DL,1.0,RREAS,2.0,CTD,1.0,46.0,2000.0,1400 - 2000,70.0 63.6,2210RL_014,14.0,6.0,35.7642,-121.3789217,1122944,1005470,1221299,1216391,1088328,1046048,177059
014_Win_6_Chlamax_46m_02,0.0,0.0,0.0,0.0,2.0,172.0,1.0,202210.0,20221017.0,DL,1.0,RREAS,2.0,CTD,1.0,46.0,2000.0,1400 - 2000,70.0 63.6,2210RL_014,14.0,6.0,35.7642,-121.3789217,86924,77338,99747,99585,84798,84431,26739
014_Win_6_Chlamax_46m_02-2,0.0,0.0,0.0,0.0,2.0,172.0,2.0,202210.0,20221017.0,DL,1.0,RREAS,2.0,CTD,1.0,46.0,2000.0,1400 - 2000,70.0 63.6,2210RL_014,14.0,6.0,35.7642,-121.3789217,401874,343857,410872,410001,324202,321885,102169
014_Win_6_Chlamax_46m_02-3,0.0,0.0,0.0,0.0,2.0,172.0,3.0,202210.0,20221017.0,DL,1.0,RREAS,2.0,CTD,1.0,46.0,2000.0,1400 - 2000,70.0 63.6,2210RL_014,14.0,6.0,35.7642,-121.3789217,585279,512963,567032,567874,539923,539084,72500
014_Win_6_Chlamax_46m_03,0.0,0.0,0.0,0.0,3.0,173.0,1.0,202210.0,20221017.0,DL,1.0,RREAS,2.0,CTD,1.0,46.0,1400.0,1400 - 2000,70.0 63.6,2210RL_014,14.0,6.0,35.7642,-121.3789217,843124,589864,614476,614455,554559,554095,376684
014_Win_6_Chlamax_46m_03-2,0.0,0.0,0.0,0.0,3.0,173.0,2.0,202210.0,20221017.0,DL,1.0,RREAS,2.0,CTD,1.0,46.0,1400.0,1400 - 2000,70.0 63.6,2210RL_014,14.0,6.0,35.7642,-121.3789217,261171,149526,160858,160873,75408,75396,53285
014_Win_6_Chlamax_46m_03-3,0.0,0.0,0.0,0.0,3.0,173.0,3.0,202210.0,20221017.0,DL,1.0,RREAS,2.0,CTD,1.0,46.0,1400.0,1400 - 2000,70.0 63.6,2210RL_014,14.0,6.0,35.7642,-121.3789217,241429,218486,355097,355045,197680,197669,142929
014_Win_8_10m_01,0.0,0.0,0.0,0.0,1.0,166.0,1.0,202210.0,20221017.0,DL,1.0,RREAS,2.0,CTD,1.0,10.0,2000.0,1400 - 2000,70.0 63.6,2210RL_014,14.0,8.0,35.7642,-121.3789217,494530,395879,401081,420285,314694,307410,64789
014_Win_8_10m_01-1,0.0,0.0,0.0,0.0,1.0,166.0,2.0,202210.0,20221017.0,DL,1.0,RREAS,2.0,CTD,1.0,10.0,2000.0,1400 - 2000,70.0 63.6,2210RL_014,14.0,8.0,35.7642,-121.3789217,731023,642497,703160,702292,577358,563080,178935
014_Win_8_10m_01-2,0.0,0.0,0.0,0.0,1.0,166.0,3.0,202210.0,20221017.0,DL,1.0,RREAS,2.0,CTD,1.0,10.0,2000.0,1400 - 2000,70.0 63.6,2210RL_014,14.0,8.0,35.7642,-121.3789217,923844,808868,847727,854225,726834,705934,178396
014_Win_8_10m_02,0.0,0.0,0.0,0.0,2.0,167.0,1.0,202210.0,20221017.0,DL,1.0,RREAS,2.0,CTD,1.0,10.0,2000.0,1400 - 2000,70.0 63.6,2210RL_014,14.0,8.0,35.7642,-121.3789217,164101,149684,159635,159461,121108,121063,65436
014_Win_8_10m_02-2,0.0,0.0,0.0,0.0,2.0,167.0,2.0,202210.0,20221017.0,DL,1.0,RREAS,2.0,CTD,1.0,10.0,2000.0,1400 - 2000,70.0 63.6,2210RL_014,14.0,8.0,35.7642,-121.3789217,12401,10674,11852,11687,9062,9062,5613
014_Win_8_10m_02-3,0.0,0.0,0.0,0.0,2.0,167.0,3.0,202210.0,20221017.0,DL,1.0,RREAS,2.0,CTD,1.0,10.0,2000.0,1400 - 2000,70.0 63.6,2210RL_014,14.0,8.0,35.7642,-121.3789217,313874,286396,369195,371410,353785,353523,173068
014_Win_8_10m_03,1.0,0.0,1.0,38429.0,3.0,168.0,1.0,202210.0,20221017.0,DL,1.0,RREAS,2.0,CTD,1.0,10.0,2000.0,1400 - 2000,70.0 63.6,2210RL_014,14.0,8.0,35.7642,-121.3789217,810679,733296,786587,786733,540250,540234,415800
014_Win_8_10m_03-2,0.0,0.0,0.0,0.0,3.0,168.0,2.0,202210.0,20221017.0,DL,1.0,RREAS,2.0,CTD,1.0,10.0,2000.0,1400 - 2000,70.0 63.6,2210RL_014,14.0,8.0,35.7642,-121.3789217,34624,29053,30757,30764,17619,17428,2155
014_Win_8_10m_03-3,0.0,0.0,0.0,0.0,3.0,168.0,3.0,202210.0,20221017.0,DL,1.0,RREAS,2.0,CTD,1.0,10.0,2000.0,1400 - 2000,70.0 63.6,2210RL_014,14.0,8.0,35.7642,-121.3789217,41731,35229,42055,42018,18552,18552,4693
015_GEM_1_515m,0.0,0.0,0.0,0.0,1.0,187.0,1.0,202210.0,20221017.0,DL,1.0,GEMCAP,1.0,CTD,1.0,515.0,1000.0,800 - 1000,68.1 55.9,2210RL_015,15.0,1.0,36.34642,-121.6896133,91832,80885,87423,87432,65955,60330,26568
015_GEM_1_515m-2,0.0,0.0,0.0,0.0,1.0,187.0,2.0,202210.0,20221017.0,DL,1.0,GEMCAP,1.0,CTD,1.0,515.0,1000.0,800 - 1000,68.1 55.9,2210RL_015,15.0,1.0,36.34642,-121.6896133,457074,399841,424351,422361,345441,202061,121139
015_GEM_1_515m-3,0.0,0.0,0.0,0.0,1.0,187.0,3.0,202210.0,20221017.0,DL,1.0,GEMCAP,1.0,CTD,1.0,515.0,1000.0,800 - 1000,68.1 55.9,2210RL_015,15.0,1.0,36.34642,-121.6896133,292189,244363,299789,301439,233294,229979,75255
015_GEM_2_170m,0.0,0.0,0.0,0.0,1.0,182.0,1.0,202210.0,20221017.0,DL,1.0,GEMCAP,1.0,CTD,1.0,170.0,1000.0,800 - 1000,68.1 55.9,2210RL_015,15.0,2.0,36.34642,-121.6896133,168252,148262,172080,171485,121341,111784,45330
015_GEM_2_170m-2,0.0,0.0,0.0,0.0,1.0,182.0,2.0,202210.0,20221017.0,DL,1.0,GEMCAP,1.0,CTD,1.0,170.0,1000.0,800 - 1000,68.1 55.9,2210RL_015,15.0,2.0,36.34642,-121.6896133,443862,393789,416736,415500,309264,251236,123860
015_GEM_2_170m-3,0.0,0.0,0.0,0.0,1.0,182.0,3.0,202210.0,20221017.0,DL,1.0,GEMCAP,1.0,CTD,1.0,170.0,1000.0,800 - 1000,68.1 55.9,2210RL_015,15.0,2.0,36.34642,-121.6896133,26156,23147,24498,24805,18096,17382,6024
015_GEM_3_100m,0.0,0.0,0.0,0.0,1.0,175.0,1.0,202210.0,20221017.0,DL,1.0,GEMCAP,1.0,CTD,1.0,100.0,1000.0,800 - 1000,68.1 55.9,2210RL_015,15.0,3.0,36.34642,-121.6896133,116662,102854,129961,129493,67827,62739,31387
015_GEM_3_100m-2,0.0,0.0,0.0,0.0,1.0,175.0,2.0,202210.0,20221017.0,DL,1.0,GEMCAP,1.0,CTD,1.0,100.0,1000.0,800 - 1000,68.1 55.9,2210RL_015,15.0,3.0,36.34642,-121.6896133,545929,477193,517735,516687,303852,279477,93915
015_GEM_3_100m-3,0.0,0.0,0.0,0.0,1.0,175.0,3.0,202210.0,20221017.0,DL,1.0,GEMCAP,1.0,CTD,1.0,100.0,1000.0,800 - 1000,68.1 55.9,2210RL_015,15.0,3.0,36.34642,-121.6896133,322603,266915,298677,296758,167931,167031,27786
015_GEM_5_Chlamax_20m,0.0,0.0,0.0,0.0,1.0,183.0,1.0,202210.0,20221017.0,DL,1.0,GEMCAP,1.0,CTD,1.0,20.0,1000.0,800 - 1000,68.1 55.9,2210RL_015,15.0,5.0,36.34642,-121.6896133,253754,232818,247525,247593,180714,173658,52495
015_GEM_5_Chlamax_20m-2,0.0,0.0,0.0,0.0,1.0,183.0,2.0,202210.0,20221017.0,DL,1.0,GEMCAP,1.0,CTD,1.0,20.0,1000.0,800 - 1000,68.1 55.9,2210RL_015,15.0,5.0,36.34642,-121.6896133,385183,333772,358166,357343,320744,294540,70043
015_GEM_5_Chlamax_20m-3,1.0,1.0,1.0,139.0,1.0,183.0,3.0,202210.0,20221017.0,DL,1.0,GEMCAP,1.0,CTD,1.0,20.0,1000.0,800 - 1000,68.1 55.9,2210RL_015,15.0,5.0,36.34642,-121.6896133,33865,30756,32793,32604,25264,23208,3253
015_GEM_7_10m,0.0,0.0,0.0,0.0,1.0,176.0,1.0,202210.0,20221017.0,DL,1.0,GEMCAP,1.0,CTD,1.0,10.0,1000.0,800 - 1000,68.1 55.9,2210RL_015,15.0,7.0,36.34642,-121.6896133,2807,2522,2927,2819,1828,1823,172
015_GEM_7_10m-2,0.0,0.0,0.0,0.0,1.0,176.0,2.0,202210.0,20221017.0,DL,1.0,GEMCAP,1.0,CTD,1.0,10.0,1000.0,800 - 1000,68.1 55.9,2210RL_015,15.0,7.0,36.34642,-121.6896133,386934,296099,333022,328799,190581,186931,12988
015_GEM_7_10m-3,0.0,0.0,0.0,0.0,1.0,176.0,3.0,202210.0,20221017.0,DL,1.0,GEMCAP,1.0,CTD,1.0,10.0,1000.0,800 - 1000,68.1 55.9,2210RL_015,15.0,7.0,36.34642,-121.6896133,412606,361714,397401,401931,199590,198176,25250
015_Win_4_100m_01,1.0,0.0,1.0,309.0,1.0,177.0,1.0,202210.0,20221017.0,DL,1.0,RREAS,2.0,CTD,1.0,100.0,2000.0,1400 - 2000,68.1 55.9,2210RL_015,15.0,4.0,36.34642,-121.6896133,703003,619912,747287,742884,678221,657868,127950
015_Win_4_100m_01-1,0.0,0.0,0.0,0.0,1.0,177.0,2.0,202210.0,20221017.0,DL,1.0,RREAS,2.0,CTD,1.0,100.0,2000.0,1400 - 2000,68.1 55.9,2210RL_015,15.0,4.0,36.34642,-121.6896133,20519,17736,18655,18418,16586,16153,3736
015_Win_4_100m_01-2,0.0,0.0,0.0,0.0,1.0,177.0,3.0,202210.0,20221017.0,DL,1.0,RREAS,2.0,CTD,1.0,100.0,2000.0,1400 - 2000,68.1 55.9,2210RL_015,15.0,4.0,36.34642,-121.6896133,1104841,966887,1049536,1047808,935960,904009,153499
015_Win_4_100m_03,0.0,0.0,0.0,0.0,2.0,179.0,1.0,202210.0,20221017.0,DL,1.0,RREAS,2.0,CTD,1.0,100.0,2000.0,1400 - 2000,68.1 55.9,2210RL_015,15.0,4.0,36.34642,-121.6896133,490567,398368,403427,403324,225961,223069,85151
015_Win_4_100m_03-2,0.0,0.0,0.0,0.0,2.0,179.0,2.0,202210.0,20221017.0,DL,1.0,RREAS,2.0,CTD,1.0,100.0,2000.0,1400 - 2000,68.1 55.9,2210RL_015,15.0,4.0,36.34642,-121.6896133,295877,238780,245389,245446,111958,110430,63674
015_Win_4_100m_03-3,0.0,0.0,0.0,0.0,2.0,179.0,3.0,202210.0,20221017.0,DL,1.0,RREAS,2.0,CTD,1.0,100.0,2000.0,1400 - 2000,68.1 55.9,2210RL_015,15.0,4.0,36.34642,-121.6896133,537222,241583,245992,246005,57511,54787,31391
015_Win_6_Chlamax_20m_01,0.0,0.0,0.0,0.0,1.0,178.0,1.0,202210.0,20221017.0,DL,1.0,RREAS,2.0,CTD,1.0,20.0,2000.0,1400 - 2000,68.1 55.9,2210RL_015,15.0,6.0,36.34642,-121.6896133,544588,499948,539396,537594,518009,485575,44129
015_Win_6_Chlamax_20m_01-1,0.0,0.0,0.0,0.0,1.0,178.0,2.0,202210.0,20221017.0,DL,1.0,RREAS,2.0,CTD,1.0,20.0,2000.0,1400 - 2000,68.1 55.9,2210RL_015,15.0,6.0,36.34642,-121.6896133,611531,541800,579809,578067,536628,519023,68691
015_Win_6_Chlamax_20m_01-2,0.0,0.0,0.0,0.0,1.0,178.0,3.0,202210.0,20221017.0,DL,1.0,RREAS,2.0,CTD,1.0,20.0,2000.0,1400 - 2000,68.1 55.9,2210RL_015,15.0,6.0,36.34642,-121.6896133,885079,789703,923392,922162,858797,835213,92077
